Unnamed: 0,id,index,student_id,date,review_text,rating,rating_facilities,rating_clubs,rating_careerService,rating_internet,source,type,token_list,num_token,rating_bin,rating_cat,length_bin,sample_criteria
44,3_45_369_18,44,683964.0,11th April 23,"Great career service, which provides supports for all stages of career planning.",4.0,4,4,5,3,data3_557,university review,"['Great', 'career', 'service', ',', 'which', 'provides', 'supports', 'for', 'all', 'stages', 'of', 'career', 'planning', '.']",14,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
45,3_46_422_18,45,783961.0,11th April 23,The campus is very good and student assistance work very fast but the regulations for compulsory attendance is very weak. I see there is very few students attending the class and it’s really make group study less interesting.,4.4,5,5,3,5,data3_557,university review,"['The', 'campus', 'is', 'very', 'good', 'and', 'student', 'assistance', 'work', 'very', 'fast', 'but', 'the', 'regulations', 'for', 'compulsory', 'attendance', 'is', 'very', 'weak', '.', 'I', 'see', 'there', 'is', 'very', 'few', 'students', 'attending', 'the', 'class', 'and', 'it', '’', 's', 'really', 'make', 'group', 'study', 'less', 'interesting', '.']",42,"(4.0, 5.0]",Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]"
46,3_47_98_18,46,1183960.0,11th April 23,"Lots of space, good facilities and the lecture theatres are generally really good",3.8,5,4,3,3,data3_557,university review,"['Lots', 'of', 'space', ',', 'good', 'facilities', 'and', 'the', 'lecture', 'theatres', 'are', 'generally', 'really', 'good']",14,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
47,3_48_264_18,47,483954.0,11th April 23,Careers’ service is fab; enjoy the societies and clubs on offer; limited contact hours for humanities degrees,4.4,4,4,5,5,data3_557,university review,"['Careers', '’', 'service', 'is', 'fab', ';', 'enjoy', 'the', 'societies', 'and', 'clubs', 'on', 'offer', ';', 'limited', 'contact', 'hours', 'for', 'humanities', 'degrees']",20,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
48,3_49_37_18,48,1083955.0,11th April 23,"Lovely university- great teaching and support, especially the welfare department. So many opportunities and resources.",5.0,5,5,5,5,data3_557,university review,"['Lovely', 'university-', 'great', 'teaching', 'and', 'support', ',', 'especially', 'the', 'welfare', 'department', '.', 'So', 'many', 'opportunities', 'and', 'resources', '.']",18,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
49,3_50_263_18,49,483953.0,11th April 23,Studying at the University of Exeter has been the one of the best decisions I have made. I hated secondary school due to personal problems yet I always loved learning. I came to Exeter for a fresh start and to have the social life I never had in my childhood and it has been the best thing that has happened to me. I have made some amazing friends and there are so many opportunities that the university offers from day one. I'm first year and am already part of an international synthetic biology competition over the summer! The amount of support offered is incredible and the campus is beautiful. The local nature walks and wildlife all around is truly special.,4.2,4,5,4,3,data3_557,university review,"['Studying', 'at', 'the', 'University', 'of', 'Exeter', 'has', 'been', 'the', 'one', 'of', 'the', 'best', 'decisions', 'I', 'have', 'made', '.', 'I', 'hated', 'secondary', 'school', 'due', 'to', 'personal', 'problems', 'yet', 'I', 'always', 'loved', 'learning', '.', 'I', 'came', 'to', 'Exeter', 'for', 'a', 'fresh', 'start', 'and', 'to', 'have', 'the', 'social', 'life', 'I', 'never', 'had', 'in', 'my', 'childhood', 'and', 'it', 'has', 'been', 'the', 'best', 'thing', 'that', 'has', 'happened', 'to', 'me', '.', 'I', 'have', 'made', 'some', 'amazing', 'friends', 'and', 'there', 'are', 'so', 'many', 'opportunities', 'that', 'the', 'university', 'offers', 'from', 'day', 'one', '.', 'I', ""'m"", 'first', 'year', 'and', 'am', 'already', 'part', 'of', 'an', 'international', 'synthetic', 'biology', 'competition', 'over', 'the', 'summer', '!', 'The', 'amount', 'of', 'support', 'offered', 'is', 'incredible', 'and', 'the', 'campus', 'is', 'beautiful', '.', 'The', 'local', 'nature', 'walks', 'and', 'wildlife', 'all', 'around', 'is', 'truly', 'special', '.']",128,"(4.0, 5.0]",Pos,"(121.0, 141.0]","Pos_(121.0, 141.0]"
50,3_51_36_18,50,1083950.0,11th April 23,"The library opens 24/7 and you can use theirncomputers there and also at other areas in the Forum which is an open space at the university. There is no limitis for the society you participate in. You can literally still connect to the uni wifi at certain close area out of campus. The career service not only offers workshops and an app to assist students with job application, they also allow you to book one to one appointment so that they can discuss specific issues faced by you.",4.6,5,4,5,4,data3_557,university review,"['The', 'library', 'opens', '24/7', 'and', 'you', 'can', 'use', 'theirncomputers', 'there', 'and', 'also', 'at', 'other', 'areas', 'in', 'the', 'Forum', 'which', 'is', 'an', 'open', 'space', 'at', 'the', 'university', '.', 'There', 'is', 'no', 'limitis', 'for', 'the', 'society', 'you', 'participate', 'in', '.', 'You', 'can', 'literally', 'still', 'connect', 'to', 'the', 'uni', 'wifi', 'at', 'certain', 'close', 'area', 'out', 'of', 'campus', '.', 'The', 'career', 'service', 'not', 'only', 'offers', 'workshops', 'and', 'an', 'app', 'to', 'assist', 'students', 'with', 'job', 'application', ',', 'they', 'also', 'allow', 'you', 'to', 'book', 'one', 'to', 'one', 'appointment', 'so', 'that', 'they', 'can', 'discuss', 'specific', 'issues', 'faced', 'by', 'you', '.']",93,"(4.0, 5.0]",Pos,"(81.0, 101.0]","Pos_(81.0, 101.0]"
51,3_52_157_18,51,1283946.0,11th April 23,Good overall. But should listen to wishes of the student body and cut ties with Shell. The Students Guild also needs to support student protest,3.4,4,4,3,3,data3_557,university review,"['Good', 'overall', '.', 'But', 'should', 'listen', 'to', 'wishes', 'of', 'the', 'student', 'body', 'and', 'cut', 'ties', 'with', 'Shell', '.', 'The', 'Students', 'Guild', 'also', 'needs', 'to', 'support', 'student', 'protest']",27,"(2.5, 4.0]",Conf/Neu,"(21.0, 41.0]","Conf/Neu_(21.0, 41.0]"
52,3_53_421_18,52,783944.0,11th April 23,"Enjoyed my time here a lot, lovely environment and classes have been engaging. Can’t say the provision during recent strikes or indeed the year of my degree which was online due to covid was brilliant, and it was very isolating, but the past two in person years have made up for that. Some staff in the English department can be disorganised but the majority are brilliant and student focused in their work and aims and support. Library has good and useful resources. Lots of opportunity to work on campus with great pay and hours - I personally work at the Career Zone and have found it rewarding, fun, and helpful in gaining knowledge towards my future career choices.",4.6,5,4,5,5,data3_557,university review,"['Enjoyed', 'my', 'time', 'here', 'a', 'lot', ',', 'lovely', 'environment', 'and', 'classes', 'have', 'been', 'engaging', '.', 'Can', '’', 't', 'say', 'the', 'provision', 'during', 'recent', 'strikes', 'or', 'indeed', 'the', 'year', 'of', 'my', 'degree', 'which', 'was', 'online', 'due', 'to', 'covid', 'was', 'brilliant', ',', 'and', 'it', 'was', 'very', 'isolating', ',', 'but', 'the', 'past', 'two', 'in', 'person', 'years', 'have', 'made', 'up', 'for', 'that', '.', 'Some', 'staff', 'in', 'the', 'English', 'department', 'can', 'be', 'disorganised', 'but', 'the', 'majority', 'are', 'brilliant', 'and', 'student', 'focused', 'in', 'their', 'work', 'and', 'aims', 'and', 'support', '.', 'Library', 'has', 'good', 'and', 'useful', 'resources', '.', 'Lots', 'of', 'opportunity', 'to', 'work', 'on', 'campus', 'with', 'great', 'pay', 'and', 'hours', '-', 'I', 'personally', 'work', 'at', 'the', 'Career', 'Zone', 'and', 'have', 'found', 'it', 'rewarding', ',', 'fun', ',', 'and', 'helpful', 'in', 'gaining', 'knowledge', 'towards', 'my', 'future', 'career', 'choices', '.']",130,"(4.0, 5.0]",Pos,"(121.0, 141.0]","Pos_(121.0, 141.0]"
53,3_54_156_18,53,1283921.0,11th April 23,Amazing support for careers and finding work or internships as well as offerings of mentors and alumni for additional help.,4.2,5,3,5,4,data3_557,university review,"['Amazing', 'support', 'for', 'careers', 'and', 'finding', 'work', 'or', 'internships', 'as', 'well', 'as', 'offerings', 'of', 'mentors', 'and', 'alumni', 'for', 'additional', 'help', '.']",21,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
54,3_55_420_3,54,783723.0,10th April 23,It is truly a good university which helps students to actually learn and grow. Highly recommend!,3.8,4,3,3,5,data3_557,university review,"['It', 'is', 'truly', 'a', 'good', 'university', 'which', 'helps', 'students', 'to', 'actually', 'learn', 'and', 'grow', '.', 'Highly', 'recommend', '!']",18,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
55,3_56_155_262,55,1283628.0,6th April 23,Eventful university and loads of fun.,4.6,5,5,4,5,data3_557,university review,"['Eventful', 'university', 'and', 'loads', 'of', 'fun', '.']",7,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
56,3_57_368_262,56,683381.0,6th April 23,"Great Uni, never regretted coming here) For the last 2 years I was able to play football, be part of many societies and do my degree) I enjoyed everything...",3.8,5,5,4,3,data3_557,university review,"['Great', 'Uni', ',', 'never', 'regretted', 'coming', 'here', ')', 'For', 'the', 'last', '2', 'years', 'I', 'was', 'able', 'to', 'play', 'football', ',', 'be', 'part', 'of', 'many', 'societies', 'and', 'do', 'my', 'degree', ')', 'I', 'enjoyed', 'everything', '...']",34,"(2.5, 4.0]",Conf/Neu,"(21.0, 41.0]","Conf/Neu_(21.0, 41.0]"
57,3_58_326_262,57,583346.0,6th April 23,The best accommodation is rowan croft with 700£ a month and has the best spacious studio flat with a personal kitchen and bathroom with a beautiful garden outside.,5.0,5,5,5,5,data3_557,university review,"['The', 'best', 'accommodation', 'is', 'rowan', 'croft', 'with', '700£', 'a', 'month', 'and', 'has', 'the', 'best', 'spacious', 'studio', 'flat', 'with', 'a', 'personal', 'kitchen', 'and', 'bathroom', 'with', 'a', 'beautiful', 'garden', 'outside', '.']",29,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
58,3_59_154_255,58,1283340.0,5th April 23,i like my room very much. it is a good place,5.0,5,5,5,5,data3_557,university review,"['i', 'like', 'my', 'room', 'very', 'much', '.', 'it', 'is', 'a', 'good', 'place']",12,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
59,3_60_153_255,59,1283330.0,5th April 23,"Great place, good facilities. The wellbeing team need to be more responsive though.",3.8,4,4,4,3,data3_557,university review,"['Great', 'place', ',', 'good', 'facilities', '.', 'The', 'wellbeing', 'team', 'need', 'to', 'be', 'more', 'responsive', 'though', '.']",16,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
60,3_61_467_255,60,883335.0,5th April 23,It is a satisfactory university with a beautiful environment and good facilities. The teachers teach seriously and responsibly. The university also provides perfect services.,5.0,5,5,5,5,data3_557,university review,"['It', 'is', 'a', 'satisfactory', 'university', 'with', 'a', 'beautiful', 'environment', 'and', 'good', 'facilities', '.', 'The', 'teachers', 'teach', 'seriously', 'and', 'responsibly', '.', 'The', 'university', 'also', 'provides', 'perfect', 'services', '.']",27,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
61,3_62_466_255,61,883334.0,5th April 23,"Great University, with a lot of helpful professors and staffs",4.0,4,4,4,4,data3_557,university review,"['Great', 'University', ',', 'with', 'a', 'lot', 'of', 'helpful', 'professors', 'and', 'staffs']",11,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
62,3_63_209_255,62,1383273.0,5th April 23,Over all a pretty good university,5.0,5,5,5,5,data3_557,university review,"['Over', 'all', 'a', 'pretty', 'good', 'university']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
63,3_64_519_255,63,983272.0,5th April 23,very nice and peace friendly professors and students,5.0,5,5,5,5,data3_557,university review,"['very', 'nice', 'and', 'peace', 'friendly', 'professors', 'and', 'students']",8,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
64,3_65_208_255,64,1383253.0,5th April 23,Love it here - really pretty campus and great lecturers,4.4,5,5,3,5,data3_557,university review,"['Love', 'it', 'here', '-', 'really', 'pretty', 'campus', 'and', 'great', 'lecturers']",10,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
65,3_66_367_255,65,683198.0,5th April 23,"A great experience, where you can find everything you want",5.0,5,5,5,5,data3_557,university review,"['A', 'great', 'experience', ',', 'where', 'you', 'can', 'find', 'everything', 'you', 'want']",11,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
66,3_67_207_246,66,1383191.0,4th April 23,Exeter Exeter Exeter Exeter Exeter,5.0,5,5,5,5,data3_557,university review,"['Exeter', 'Exeter', 'Exeter', 'Exeter', 'Exeter']",5,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
67,3_68_366_246,67,683190.0,4th April 23,It’s a university that really surprised me in the best way. I was not expecting to meet the people that I met and I’m just really glad I decided to put doubts aside and really go for it.,3.8,4,5,4,3,data3_557,university review,"['It', '’', 's', 'a', 'university', 'that', 'really', 'surprised', 'me', 'in', 'the', 'best', 'way', '.', 'I', 'was', 'not', 'expecting', 'to', 'meet', 'the', 'people', 'that', 'I', 'met', 'and', 'I', '’', 'm', 'just', 'really', 'glad', 'I', 'decided', 'to', 'put', 'doubts', 'aside', 'and', 'really', 'go', 'for', 'it', '.']",44,"(2.5, 4.0]",Conf/Neu,"(41.0, 61.0]","Conf/Neu_(41.0, 61.0]"
68,3_69_325_246,68,583175.0,4th April 23,Very enjoyable experience with great support.,4.2,4,5,4,5,data3_557,university review,"['Very', 'enjoyable', 'experience', 'with', 'great', 'support', '.']",7,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
69,3_70_518_246,69,983171.0,4th April 23,Excellent and beautiful campus. Resources available are excellent. Feel a little lack of inclusion within the university and societies.,4.2,5,3,5,5,data3_557,university review,"['Excellent', 'and', 'beautiful', 'campus', '.', 'Resources', 'available', 'are', 'excellent', '.', 'Feel', 'a', 'little', 'lack', 'of', 'inclusion', 'within', 'the', 'university', 'and', 'societies', '.']",22,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
70,3_71_206_246,70,1383165.0,4th April 23,"great overall, better if there is an on time bus service to and from the university",3.8,4,4,4,3,data3_557,university review,"['great', 'overall', ',', 'better', 'if', 'there', 'is', 'an', 'on', 'time', 'bus', 'service', 'to', 'and', 'from', 'the', 'university']",17,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
71,3_72_35_246,71,1083085.0,4th April 23,Seminars should be recorded so they can be accessed later like lectures,4.0,4,5,4,4,data3_557,university review,"['Seminars', 'should', 'be', 'recorded', 'so', 'they', 'can', 'be', 'accessed', 'later', 'like', 'lectures']",12,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
72,3_73_419_246,72,782843.0,4th April 23,"The campus is lovely and modern, the student union has good events but it is difficult to find info from the website. The same goes for the career page. Wifi is overall not bad but there have been periods when it goes down",4.0,5,4,4,3,data3_557,university review,"['The', 'campus', 'is', 'lovely', 'and', 'modern', ',', 'the', 'student', 'union', 'has', 'good', 'events', 'but', 'it', 'is', 'difficult', 'to', 'find', 'info', 'from', 'the', 'website', '.', 'The', 'same', 'goes', 'for', 'the', 'career', 'page', '.', 'Wifi', 'is', 'overall', 'not', 'bad', 'but', 'there', 'have', 'been', 'periods', 'when', 'it', 'goes', 'down']",46,"(2.5, 4.0]",Conf/Neu,"(41.0, 61.0]","Conf/Neu_(41.0, 61.0]"
73,3_74_418_236,73,782703.0,3rd April 23,University of Exeter is absolutely a great place to study. The campus areas are fabulous and it is my pleasure to study here.,5.0,5,5,5,5,data3_557,university review,"['University', 'of', 'Exeter', 'is', 'absolutely', 'a', 'great', 'place', 'to', 'study', '.', 'The', 'campus', 'areas', 'are', 'fabulous', 'and', 'it', 'is', 'my', 'pleasure', 'to', 'study', 'here', '.']",25,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
74,3_75_365_232,74,682562.0,31st March 23,Really enjoyed my experience with the Career Zone especially - such friendly staff and great innovative programmes you can join.,4.4,5,4,5,4,data3_557,university review,"['Really', 'enjoyed', 'my', 'experience', 'with', 'the', 'Career', 'Zone', 'especially', '-', 'such', 'friendly', 'staff', 'and', 'great', 'innovative', 'programmes', 'you', 'can', 'join', '.']",21,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
75,3_76_417_215,75,782229.0,29th March 23,"As a student based on St Luke’s campus, there are great facilities for students. There are lots of teaching rooms and study spaces and the medical library is great. Cross keys cafe has a nice canteen and coffee shop as well as plenty of space to study too.",3.8,4,4,4,4,data3_557,university review,"['As', 'a', 'student', 'based', 'on', 'St', 'Luke', '’', 's', 'campus', ',', 'there', 'are', 'great', 'facilities', 'for', 'students', '.', 'There', 'are', 'lots', 'of', 'teaching', 'rooms', 'and', 'study', 'spaces', 'and', 'the', 'medical', 'library', 'is', 'great', '.', 'Cross', 'keys', 'cafe', 'has', 'a', 'nice', 'canteen', 'and', 'coffee', 'shop', 'as', 'well', 'as', 'plenty', 'of', 'space', 'to', 'study', 'too', '.']",54,"(2.5, 4.0]",Conf/Neu,"(41.0, 61.0]","Conf/Neu_(41.0, 61.0]"
